order_id,customer_id,seller_id,product_id,order_date,order_status,quantity,price_per_unit,payment_date,payment_status,shipping_date,return_date,shipping providers,delivery_status
13863,578,24,684,02-08-2020,Completed,3,129.99,02-08-2020,Payment Successed,07-08-2020,,fedex,Delivered
13864,748,12,708,23-09-2023,Completed,3,39.99,23-09-2023,Payment Successed,26-09-2023,,dhl,Delivered
13865,577,17,710,19-11-2021,Completed,4,149.99,19-11-2021,Payment Successed,23-11-2021,,fedex,Delivered
13866,728,15,704,29-07-2022,Completed,5,29.99,29-07-2022,Payment Successed,03-08-2022,,dhl,Delivered
13867,688,1,724,27-08-2020,Returned,2,19.99,27-08-2020,Refunded ,30-08-2020,06-09-2020,bluedart,Returned 
13868,581,10,721,06-09-2021,Completed,4,22.99,06-09-2021,Payment Successed,10-09-2021,,fedex,Delivered
13869,573,16,678,29-10-2023,Completed,2,54.99,29-10-2023,Payment Successed,02-11-2023,,fedex,Delivered
13870,683,4,678,30-06-2023,Returned,1,54.99,30-06-2023,Refunded ,02-07-2023,09-07-2023,bluedart,Returned 
13871,748,18,686,22-07-2021,Completed,3,24.99,22-07-2021,Payment Successed,26-07-2021,,dhl,Delivered
13872,660,8,686,07-09-2022,Completed,6,24.99,07-09-2022,Payment Successed,09-09-2022,,fedex,Delivered
13873,546,22,651,15-09-2022,Completed,3,9.99,15-09-2022,Payment Successed,19-09-2022,,fedex,Delivered
13874,686,23,723,14-05-2022,Returned,4,99.99,14-05-2022,Refunded ,18-05-2022,29-05-2022,bluedart,Returned 
13875,443,20,686,19-10-2020,Completed,4,24.99,19-10-2020,Payment Successed,24-10-2020,,fedex,Delivered
13876,740,17,652,28-08-2021,Completed,3,34.99,28-08-2021,Payment Successed,02-09-2021,,dhl,Delivered
13877,623,15,697,13-03-2022,Completed,2,29.99,13-03-2022,Payment Successed,14-03-2022,,fedex,Delivered
13878,712,21,670,29-05-2022,Completed,2,34.99,29-05-2022,Payment Successed,03-06-2022,,fedex,Delivered
13879,89,5,709,09-12-2022,Inprogress,2,19.99,09-12-2022,Payment Successed,14-12-2022,,bluedart,Shipped
13880,712,17,662,11-04-2021,Completed,4,15.99,11-04-2021,Payment Successed,15-04-2021,,fedex,Delivered
13881,585,2,710,17-02-2020,Completed,4,149.99,17-02-2020,Payment Successed,19-02-2020,,fedex,Delivered
13882,551,20,732,05-05-2023,Completed,3,29.99,05-05-2023,Payment Successed,09-05-2023,,fedex,Delivered
13883,636,24,673,20-01-2020,Completed,3,89.99,20-01-2020,Payment Successed,24-01-2020,,fedex,Delivered
13884,713,14,655,09-09-2021,Completed,3,22.99,09-09-2021,Payment Successed,10-09-2021,,fedex,Delivered
13885,591,12,688,05-01-2022,Completed,4,12.99,05-01-2022,Payment Successed,09-01-2022,,fedex,Delivered
13886,704,22,662,12-05-2021,Completed,2,15.99,12-05-2021,Payment Successed,17-05-2021,,fedex,Delivered
13887,690,5,706,12-07-2021,Returned,2,64.99,12-07-2021,Refunded ,13-07-2021,26-07-2021,bluedart,Returned 
13888,701,12,664,03-09-2023,Completed,3,129.99,03-09-2023,Payment Successed,04-09-2023,,fedex,Delivered
13889,650,3,700,01-09-2021,Completed,3,19.99,01-09-2021,Payment Successed,02-09-2021,,fedex,Delivered
13890,729,5,675,06-05-2022,Completed,4,34.99,06-05-2022,Payment Successed,10-05-2022,,dhl,Delivered
13891,312,17,683,14-08-2022,Completed,4,89.99,14-08-2022,Payment Successed,17-08-2022,,fedex,Delivered
13892,563,19,713,16-08-2023,Completed,4,39.99,16-08-2023,Payment Successed,20-08-2023,,fedex,Delivered
13893,510,8,652,18-04-2023,Completed,1,34.99,18-04-2023,Payment Successed,20-04-2023,,fedex,Delivered
13894,545,21,723,13-09-2022,Completed,3,99.99,13-09-2022,Payment Successed,15-09-2022,,fedex,Delivered
13895,546,11,682,14-02-2021,Completed,4,18.99,14-02-2021,Payment Successed,19-02-2021,,fedex,Delivered
13896,585,25,667,10-05-2023,Completed,2,14.99,10-05-2023,Payment Successed,13-05-2023,,fedex,Delivered
13897,554,20,680,08-04-2020,Completed,4,24.99,08-04-2020,Payment Successed,13-04-2020,,fedex,Delivered
13898,710,11,677,19-03-2023,Completed,4,29.99,19-03-2023,Payment Successed,23-03-2023,,fedex,Delivered
13899,83,10,668,08-08-2022,Inprogress,4,49.99,08-08-2022,Payment Successed,10-08-2022,,bluedart,Shipped
13900,693,3,660,10-06-2023,Returned,4,79.99,10-06-2023,Refunded ,12-06-2023,25-06-2023,bluedart,Returned 
13901,712,23,651,11-07-2021,Completed,4,9.99,11-07-2021,Payment Successed,13-07-2021,,fedex,Delivered
13902,670,15,704,03-09-2022,Returned,3,29.99,03-09-2022,Refunded ,04-09-2022,13-09-2022,dhl,Returned 
13903,583,4,708,10-02-2022,Completed,3,39.99,10-02-2022,Payment Successed,15-02-2022,,fedex,Delivered
13904,743,23,705,28-08-2022,Completed,4,18.99,28-08-2022,Payment Successed,29-08-2022,,dhl,Delivered
13905,721,23,716,25-11-2022,Completed,4,99.99,25-11-2022,Payment Successed,27-11-2022,,dhl,Delivered
13906,581,1,726,02-06-2023,Completed,3,79.99,02-06-2023,Payment Successed,04-06-2023,,fedex,Delivered
13907,557,18,692,22-01-2023,Completed,4,129.99,22-01-2023,Payment Successed,27-01-2023,,fedex,Delivered
13908,742,4,703,18-03-2022,Completed,4,14.99,18-03-2022,Payment Successed,22-03-2022,,dhl,Delivered
13909,547,21,717,29-11-2021,Completed,2,79.99,29-11-2021,Payment Successed,01-12-2021,,fedex,Delivered
13910,691,1,717,21-08-2021,Returned,7,79.99,21-08-2021,Refunded ,26-08-2021,04-09-2021,bluedart,Returned 
13911,564,23,706,01-11-2021,Completed,7,64.99,01-11-2021,Payment Successed,02-11-2021,,fedex,Delivered
13912,611,3,700,09-08-2021,Completed,4,19.99,09-08-2021,Payment Successed,13-08-2021,,fedex,Delivered
13913,732,2,726,08-02-2022,Completed,2,79.99,08-02-2022,Payment Successed,11-02-2022,,dhl,Delivered
13914,576,16,704,10-06-2023,Completed,4,29.99,10-06-2023,Payment Successed,12-06-2023,,fedex,Delivered
13915,562,18,683,03-08-2021,Completed,2,89.99,03-08-2021,Payment Successed,06-08-2021,,fedex,Delivered
13916,698,6,697,02-05-2023,Returned,4,29.99,02-05-2023,Refunded ,05-05-2023,19-05-2023,bluedart,Returned 
13917,747,6,685,01-11-2022,Completed,3,39.99,01-11-2022,Payment Successed,06-11-2022,,dhl,Delivered
13918,549,7,732,29-05-2023,Completed,4,29.99,29-05-2023,Payment Successed,02-06-2023,,fedex,Delivered
13919,732,14,667,24-07-2021,Completed,3,14.99,24-07-2021,Payment Successed,27-07-2021,,dhl,Delivered
13920,741,9,717,25-06-2021,Completed,4,79.99,25-06-2021,Payment Successed,28-06-2021,,dhl,Delivered
13921,720,7,725,19-03-2023,Completed,2,49.99,19-03-2023,Payment Successed,23-03-2023,,dhl,Delivered
13922,608,24,688,01-03-2021,Completed,3,12.99,01-03-2021,Payment Successed,06-03-2021,,fedex,Delivered
13923,583,13,669,12-12-2022,Completed,2,59.99,12-12-2022,Payment Successed,15-12-2022,,fedex,Delivered
13924,612,3,717,18-06-2021,Completed,4,79.99,18-06-2021,Payment Successed,19-06-2021,,fedex,Delivered
13925,602,24,714,07-05-2020,Completed,4,49.99,07-05-2020,Payment Successed,11-05-2020,,fedex,Delivered
13926,669,11,677,11-05-2021,Returned,4,29.99,11-05-2021,Refunded ,15-05-2021,25-05-2021,dhl,Returned 
13927,560,22,715,24-10-2022,Completed,5,29.99,24-10-2022,Payment Successed,27-10-2022,,fedex,Delivered
13928,685,4,665,16-03-2022,Returned,5,19.99,16-03-2022,Refunded ,17-03-2022,27-03-2022,bluedart,Returned 
13929,624,4,674,27-01-2023,Completed,3,49.99,27-01-2023,Payment Successed,30-01-2023,,fedex,Delivered
13930,704,12,701,23-08-2021,Completed,4,34.99,23-08-2021,Payment Successed,28-08-2021,,fedex,Delivered
13931,625,25,667,16-08-2021,Completed,3,14.99,16-08-2021,Payment Successed,19-08-2021,,fedex,Delivered
13932,612,8,733,06-06-2023,Completed,4,39.99,06-06-2023,Payment Successed,10-06-2023,,fedex,Delivered
13933,628,15,688,11-04-2021,Completed,3,12.99,11-04-2021,Payment Successed,13-04-2021,,fedex,Delivered
13934,581,14,724,24-07-2021,Completed,2,19.99,24-07-2021,Payment Successed,28-07-2021,,fedex,Delivered
13935,646,11,718,03-07-2020,Completed,3,29.99,03-07-2020,Payment Successed,06-07-2020,,fedex,Delivered
13936,662,7,691,15-05-2023,Completed,3,29.99,15-05-2023,Payment Successed,18-05-2023,,fedex,Delivered
13937,563,9,708,16-08-2020,Completed,4,39.99,16-08-2020,Payment Successed,18-08-2020,,fedex,Delivered
13938,560,7,691,29-07-2023,Completed,3,29.99,29-07-2023,Payment Successed,02-08-2023,,fedex,Delivered
13939,347,16,677,15-10-2020,Completed,2,29.99,15-10-2020,Payment Successed,20-10-2020,,fedex,Delivered
13940,689,14,696,26-07-2022,Returned,3,14.99,26-07-2022,Refunded ,29-07-2022,07-08-2022,bluedart,Returned 
13941,718,20,663,15-04-2020,Completed,2,12.99,15-04-2020,Payment Successed,18-04-2020,,dhl,Delivered
13942,543,14,652,15-05-2023,Completed,3,34.99,15-05-2023,Payment Successed,17-05-2023,,fedex,Delivered
13943,701,21,676,09-09-2023,Completed,2,99.99,09-09-2023,Payment Successed,13-09-2023,,fedex,Delivered
13944,645,2,717,03-09-2022,Cancelled,3,79.99,03-09-2022,Payment Failed,,,,
13945,564,1,739,25-05-2021,Completed,4,99.99,25-05-2021,Payment Successed,27-05-2021,,fedex,Delivered
13946,584,7,658,19-08-2023,Completed,4,14.99,19-08-2023,Payment Successed,20-08-2023,,fedex,Delivered
13947,466,25,665,25-11-2022,Completed,3,19.99,25-11-2022,Payment Successed,28-11-2022,,fedex,Delivered
13948,561,8,735,12-05-2022,Completed,3,59.99,12-05-2022,Payment Successed,16-05-2022,,fedex,Delivered
13949,518,3,731,30-04-2020,Completed,4,22.99,30-04-2020,Payment Successed,03-05-2020,,fedex,Delivered
13950,681,2,677,20-04-2023,Returned,4,29.99,20-04-2023,Refunded ,23-04-2023,03-05-2023,bluedart,Returned 
13951,371,7,668,16-09-2020,Completed,3,49.99,16-09-2020,Payment Successed,21-09-2020,,fedex,Delivered
13952,674,18,685,15-05-2022,Returned,4,39.99,15-05-2022,Refunded ,20-05-2022,03-06-2022,dhl,Returned 
13953,746,9,673,20-03-2020,Completed,3,89.99,20-03-2020,Payment Successed,25-03-2020,,dhl,Delivered
13954,624,2,667,27-06-2023,Completed,2,14.99,27-06-2023,Payment Successed,29-06-2023,,fedex,Delivered
13955,546,8,698,03-04-2021,Completed,2,22.99,03-04-2021,Payment Successed,06-04-2021,,fedex,Delivered
13956,593,25,695,17-03-2021,Completed,4,9.99,17-03-2021,Payment Successed,19-03-2021,,fedex,Delivered
13957,714,6,655,18-07-2020,Completed,2,22.99,18-07-2020,Payment Successed,23-07-2020,,dhl,Delivered
13958,748,14,721,07-03-2022,Completed,4,22.99,07-03-2022,Payment Successed,09-03-2022,,dhl,Delivered
13959,576,16,678,26-05-2023,Completed,2,54.99,26-05-2023,Payment Successed,31-05-2023,,fedex,Delivered
13960,719,14,662,19-08-2022,Completed,2,15.99,19-08-2022,Payment Successed,22-08-2022,,dhl,Delivered
13961,676,16,683,09-10-2022,Returned,2,89.99,09-10-2022,Refunded ,11-10-2022,23-10-2022,dhl,Returned 
13962,616,5,719,04-08-2022,Completed,4,299.99,04-08-2022,Payment Successed,06-08-2022,,fedex,Delivered
13963,611,23,663,14-03-2020,Completed,4,12.99,14-03-2020,Payment Successed,17-03-2020,,fedex,Delivered
13964,727,1,690,14-06-2021,Completed,2,9.99,14-06-2021,Payment Successed,15-06-2021,,dhl,Delivered
13965,690,3,680,08-08-2022,Returned,2,24.99,08-08-2022,Refunded ,12-08-2022,19-08-2022,bluedart,Returned 
13966,689,3,687,10-06-2022,Returned,3,14.99,10-06-2022,Refunded ,11-06-2022,25-06-2022,bluedart,Returned 
13967,286,1,677,08-12-2020,Completed,2,29.99,08-12-2020,Payment Successed,11-12-2020,,fedex,Delivered
13968,718,24,712,16-07-2022,Completed,1,79.99,16-07-2022,Payment Successed,19-07-2022,,dhl,Delivered
13969,606,16,732,31-10-2023,Completed,3,29.99,31-10-2023,Payment Successed,01-11-2023,,fedex,Delivered
13970,744,17,665,09-08-2023,Completed,6,19.99,09-08-2023,Payment Successed,10-08-2023,,dhl,Delivered
13971,593,22,651,03-06-2021,Completed,4,9.99,03-06-2021,Payment Successed,07-06-2021,,fedex,Delivered
13972,653,20,719,16-04-2022,Completed,4,299.99,16-04-2022,Payment Successed,21-04-2022,,fedex,Delivered
13973,575,19,736,27-07-2021,Completed,3,129.99,27-07-2021,Payment Successed,28-07-2021,,fedex,Delivered
13974,716,18,688,03-06-2021,Completed,2,12.99,03-06-2021,Payment Successed,05-06-2021,,dhl,Delivered
13975,736,20,717,11-04-2020,Completed,4,79.99,11-04-2020,Payment Successed,15-04-2020,,dhl,Delivered
13976,582,8,673,03-06-2023,Completed,3,89.99,03-06-2023,Payment Successed,04-06-2023,,fedex,Delivered
13977,748,13,703,26-08-2020,Completed,3,14.99,26-08-2020,Payment Successed,31-08-2020,,dhl,Delivered
13978,579,14,668,10-07-2021,Completed,2,49.99,10-07-2021,Payment Successed,12-07-2021,,fedex,Delivered
13979,664,16,670,13-07-2023,Completed,2,34.99,13-07-2023,Payment Successed,18-07-2023,,fedex,Delivered
13980,605,19,701,03-08-2022,Completed,5,34.99,03-08-2022,Payment Successed,06-08-2022,,fedex,Delivered
13981,573,12,697,16-05-2022,Completed,6,29.99,16-05-2022,Payment Successed,21-05-2022,,fedex,Delivered
13982,636,25,688,30-07-2021,Completed,3,12.99,30-07-2021,Payment Successed,03-08-2021,,fedex,Delivered
13983,727,18,672,18-02-2021,Completed,4,39.99,18-02-2021,Payment Successed,19-02-2021,,dhl,Delivered
13984,682,25,738,09-08-2023,Returned,3,22.99,09-08-2023,Refunded ,13-08-2023,24-08-2023,bluedart,Returned 
13985,739,25,670,23-12-2021,Completed,4,34.99,23-12-2021,Payment Successed,26-12-2021,,dhl,Delivered
13986,675,17,726,11-03-2021,Returned,4,79.99,11-03-2021,Refunded ,16-03-2021,24-03-2021,dhl,Returned 
13987,378,17,672,10-12-2022,Completed,2,39.99,10-12-2022,Payment Successed,13-12-2022,,fedex,Delivered
13988,585,10,666,10-04-2021,Completed,2,9.99,10-04-2021,Payment Successed,15-04-2021,,fedex,Delivered
13989,713,11,709,20-11-2020,Completed,3,19.99,20-11-2020,Payment Successed,24-11-2020,,fedex,Delivered
13990,657,12,679,10-03-2023,Completed,3,79.99,10-03-2023,Payment Successed,14-03-2023,,fedex,Delivered
13991,654,4,684,22-03-2022,Completed,6,129.99,22-03-2022,Payment Successed,26-03-2022,,fedex,Delivered
13992,699,9,727,25-04-2023,Completed,1,14.99,25-04-2023,Payment Successed,26-04-2023,,fedex,Delivered
13993,681,20,677,11-06-2021,Returned,7,29.99,11-06-2021,Refunded ,14-06-2021,24-06-2021,bluedart,Returned 
13994,631,4,716,29-09-2022,Completed,4,99.99,29-09-2022,Payment Successed,01-10-2022,,fedex,Delivered
13995,739,22,699,05-12-2020,Completed,4,39.99,05-12-2020,Payment Successed,06-12-2020,,dhl,Delivered
13996,609,23,718,29-03-2022,Completed,4,29.99,29-03-2022,Payment Successed,30-03-2022,,fedex,Delivered
13997,646,12,651,11-08-2022,Completed,2,9.99,11-08-2022,Payment Successed,16-08-2022,,fedex,Delivered
13998,747,12,725,21-07-2021,Completed,4,49.99,21-07-2021,Payment Successed,24-07-2021,,dhl,Delivered
13999,728,24,680,16-05-2022,Completed,4,24.99,16-05-2022,Payment Successed,21-05-2022,,dhl,Delivered
14000,700,1,739,09-07-2021,Completed,3,99.99,09-07-2021,Payment Successed,12-07-2021,,fedex,Delivered
14001,688,10,716,06-11-2021,Returned,3,99.99,06-11-2021,Refunded ,08-11-2021,22-11-2021,bluedart,Returned 
14002,730,21,726,03-06-2022,Completed,3,79.99,03-06-2022,Payment Successed,05-06-2022,,dhl,Delivered
14003,742,23,691,05-08-2021,Completed,2,29.99,05-08-2021,Payment Successed,06-08-2021,,dhl,Delivered
14004,731,9,708,26-07-2022,Completed,2,39.99,26-07-2022,Payment Successed,27-07-2022,,dhl,Delivered
14005,625,21,722,17-04-2023,Completed,2,69.99,17-04-2023,Payment Successed,19-04-2023,,fedex,Delivered
14006,622,3,734,20-09-2021,Completed,7,34.99,20-09-2021,Payment Successed,21-09-2021,,fedex,Delivered
14007,723,12,691,15-03-2021,Completed,4,29.99,15-03-2021,Payment Successed,19-03-2021,,dhl,Delivered
14008,642,18,664,06-03-2021,Cancelled,3,129.99,06-03-2021,Payment Failed,,,,
14009,612,9,738,25-10-2022,Completed,3,22.99,25-10-2022,Payment Successed,30-10-2022,,fedex,Delivered
14010,643,14,736,16-04-2023,Cancelled,2,129.99,16-04-2023,Payment Failed,,,,
14011,375,1,678,31-05-2023,Completed,4,54.99,31-05-2023,Payment Successed,04-06-2023,,fedex,Delivered
14012,738,22,684,18-09-2023,Completed,2,129.99,18-09-2023,Payment Successed,19-09-2023,,dhl,Delivered
14013,567,10,735,09-11-2021,Completed,3,59.99,09-11-2021,Payment Successed,11-11-2021,,fedex,Delivered
14014,625,21,704,03-04-2022,Completed,2,29.99,03-04-2022,Payment Successed,06-04-2022,,fedex,Delivered
14015,548,2,735,11-06-2021,Completed,2,59.99,11-06-2021,Payment Successed,12-06-2021,,fedex,Delivered
14016,724,11,718,20-06-2023,Completed,2,29.99,20-06-2023,Payment Successed,24-06-2023,,dhl,Delivered
14017,627,20,720,02-03-2023,Completed,2,89.99,02-03-2023,Payment Successed,07-03-2023,,fedex,Delivered
14018,714,19,696,16-06-2022,Completed,1,14.99,16-06-2022,Payment Successed,20-06-2022,,fedex,Delivered
14019,714,17,693,16-10-2020,Completed,4,99.99,16-10-2020,Payment Successed,20-10-2020,,dhl,Delivered
14020,562,19,717,13-07-2021,Completed,3,79.99,13-07-2021,Payment Successed,18-07-2021,,fedex,Delivered
14021,592,12,699,14-09-2023,Completed,3,39.99,14-09-2023,Payment Successed,18-09-2023,,fedex,Delivered
14022,677,4,713,20-04-2022,Returned,2,39.99,20-04-2022,Refunded ,24-04-2022,02-05-2022,dhl,Returned 
14023,740,10,654,14-06-2021,Completed,4,119.99,14-06-2021,Payment Successed,18-06-2021,,dhl,Delivered
14024,626,24,713,01-03-2023,Completed,2,39.99,01-03-2023,Payment Successed,06-03-2023,,fedex,Delivered
14025,600,21,663,21-11-2022,Completed,3,12.99,21-11-2022,Payment Successed,23-11-2022,,fedex,Delivered
14026,618,8,654,02-04-2023,Completed,7,119.99,02-04-2023,Payment Successed,05-04-2023,,fedex,Delivered
14027,145,22,703,20-12-2023,Inprogress,3,14.99,20-12-2023,Payment Successed,25-12-2023,,bluedart,Shipped
14028,720,17,710,07-06-2022,Completed,4,149.99,07-06-2022,Payment Successed,12-06-2022,,dhl,Delivered
14029,712,20,737,02-01-2021,Completed,2,89.99,02-01-2021,Payment Successed,05-01-2021,,fedex,Delivered
14030,578,12,659,01-04-2021,Completed,4,19.99,01-04-2021,Payment Successed,06-04-2021,,fedex,Delivered
14031,417,18,715,16-07-2021,Completed,1,29.99,16-07-2021,Payment Successed,20-07-2021,,fedex,Delivered
14032,733,6,672,12-04-2023,Completed,6,39.99,12-04-2023,Payment Successed,14-04-2023,,dhl,Delivered
14033,673,24,660,30-08-2023,Returned,4,79.99,30-08-2023,Refunded ,02-09-2023,13-09-2023,dhl,Returned 
14034,682,20,725,06-09-2021,Returned,2,49.99,06-09-2021,Refunded ,07-09-2021,20-09-2021,bluedart,Returned 
14035,637,13,680,04-07-2023,Completed,3,24.99,04-07-2023,Payment Successed,05-07-2023,,fedex,Delivered
14036,548,20,662,19-06-2022,Completed,7,15.99,19-06-2022,Payment Successed,21-06-2022,,fedex,Delivered
14037,587,13,680,02-10-2021,Completed,6,24.99,02-10-2021,Payment Successed,04-10-2021,,fedex,Delivered
14038,750,7,676,13-05-2023,Completed,2,99.99,13-05-2023,Payment Successed,18-05-2023,,dhl,Delivered
14039,687,20,666,29-06-2023,Returned,1,9.99,29-06-2023,Refunded ,03-07-2023,10-07-2023,bluedart,Returned 
14040,725,16,677,20-09-2021,Completed,3,29.99,20-09-2021,Payment Successed,24-09-2021,,dhl,Delivered
14041,583,4,653,22-06-2020,Completed,4,59.99,22-06-2020,Payment Successed,23-06-2020,,fedex,Delivered
14042,594,11,702,27-04-2023,Completed,2,24.99,27-04-2023,Payment Successed,29-04-2023,,fedex,Delivered
14043,189,16,679,14-10-2021,Completed,3,79.99,14-10-2021,Payment Successed,16-10-2021,,fedex,Delivered
14044,665,17,704,03-07-2021,Completed,4,29.99,03-07-2021,Payment Successed,04-07-2021,,fedex,Delivered
14045,718,22,734,25-09-2023,Completed,2,34.99,25-09-2023,Payment Successed,28-09-2023,,dhl,Delivered
14046,728,18,710,09-08-2023,Completed,2,149.99,09-08-2023,Payment Successed,14-08-2023,,dhl,Delivered
14047,561,16,684,19-02-2023,Completed,4,129.99,19-02-2023,Payment Successed,23-02-2023,,fedex,Delivered
14048,682,16,734,05-06-2022,Returned,2,34.99,05-06-2022,Refunded ,10-06-2022,23-06-2022,bluedart,Returned 
14049,667,3,661,23-10-2021,Completed,1,29.99,23-10-2021,Payment Successed,24-10-2021,,fedex,Delivered
14050,736,7,673,01-07-2023,Completed,2,89.99,01-07-2023,Payment Successed,02-07-2023,,dhl,Delivered
14051,598,19,689,15-08-2020,Completed,2,19.99,15-08-2020,Payment Successed,20-08-2020,,fedex,Delivered
14052,746,16,736,02-05-2023,Completed,4,129.99,02-05-2023,Payment Successed,07-05-2023,,dhl,Delivered
14053,687,8,727,09-11-2022,Returned,3,14.99,09-11-2022,Refunded ,13-11-2022,23-11-2022,bluedart,Returned 
14054,550,13,714,19-09-2022,Completed,4,49.99,19-09-2022,Payment Successed,24-09-2022,,fedex,Delivered
14055,623,5,727,27-05-2023,Completed,1,14.99,27-05-2023,Payment Successed,30-05-2023,,fedex,Delivered
14056,542,10,708,16-09-2023,Completed,4,39.99,16-09-2023,Payment Successed,20-09-2023,,fedex,Delivered
14057,624,1,658,30-09-2021,Completed,4,14.99,30-09-2021,Payment Successed,02-10-2021,,fedex,Delivered
